Cod_setor;tipo.x;bairro;distrito;municipio.x;area.km²;prop_mata;prop_HAND;prop_imper;CLAS_VUL.y;prop_cultivo;prop_pastagem;q_prop_mata;q_prop_imper;q_prop_HAND;Usos.Assoc;Susc;Susc.n;q_prop_cultivo;q_prop_pastagem;VulSoeAm;VulSoeAm.n
330230405000001;URBANO;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;1.0427654;0.02968846;0.06897114;0.08095166;3;0;0;3;3;1;6;7;3;NA;NA;6;3
330230405000002;URBANO;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;0.08108746;0;0.19152185;0.98684667;1;0;0;1;1;2;2;4;1;NA;NA;2;1
330230405000003;URBANO;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;0.42344252;9.1136e-4;0.55764851;0.15190517;1;0;0;2;2;2;4;6;2;NA;NA;3;1
330230405000004;URBANO;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;0.16266398;0;0.90082623;0.53326077;2;0;0;1;2;3;3;6;2;NA;NA;4;2
330230405000005;URBANO;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;0.06678724;0;0.61595913;0.5943836;3;0;0;1;1;3;2;5;1;NA;NA;4;2
330230405000006;URBANO;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;0.31713789;2.5913e-4;0.09158228;0.11029852;2;0;0;2;2;1;4;5;1;NA;NA;3;1
330230405000007;URBANO;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;0.66181668;0.03813902;0.26117069;0.1706742;1;0;0;3;2;2;5;7;3;NA;NA;4;2
330230405000008;URBANO;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;0.80238362;0.00336197;0.01649888;0.07854451;1;0;0;2;3;1;5;6;2;NA;NA;3;1
330230405000015;URBANO;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;1.15016074;0.00188198;0.17842262;0.06567359;1;0;0;2;3;2;5;7;3;NA;NA;4;2
330310405000001;URBANO;NA;NATIVIDADE;NATIVIDADE;0.09373813;0;0.83871857;1;2;0;0;1;1;3;2;5;1;NA;NA;3;1
330310405000002;URBANO;NA;NATIVIDADE;NATIVIDADE;0.80601729;0.02416932;0.07675297;0.12413164;1;0;0;3;2;1;5;6;2;NA;NA;3;1
330310405000003;URBANO;NA;NATIVIDADE;NATIVIDADE;0.41106618;0.01401387;0.64134444;0.32732428;2;0;0;2;1;2;3;5;1;NA;NA;3;1
330310405000004;URBANO;NA;NATIVIDADE;NATIVIDADE;0.7395327;0;0.35921017;0.16747529;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330310405000005;URBANO;NA;NATIVIDADE;NATIVIDADE;0.12688423;0;0.86881545;0.59436188;1;0;0;1;1;3;2;5;1;NA;NA;2;1
330310405000006;URBANO;NA;NATIVIDADE;NATIVIDADE;0.06897883;0;0.92172367;0.80081541;2;0;0;1;1;3;2;5;1;NA;NA;3;1
330310405000007;URBANO;NA;NATIVIDADE;NATIVIDADE;0.42209001;0;0.64649756;0.18963777;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330310405000008;URBANO;NA;NATIVIDADE;NATIVIDADE;0.60478495;0;0.1859148;0.06433649;2;0;0;1;3;1;4;5;1;NA;NA;3;1
330310405000009;URBANO;NA;NATIVIDADE;NATIVIDADE;0.74183175;0.04016803;0.06153815;0.07825142;1;0;0;3;2;1;5;6;2;NA;NA;3;1
330310405000010;URBANO;NA;NATIVIDADE;NATIVIDADE;0.49939122;0.00950405;0.30189742;0.16306114;2;0;0;2;2;2;4;6;2;NA;NA;4;2
330310405000011;URBANO;NA;NATIVIDADE;NATIVIDADE;0.44611867;0.23794815;0.69967067;0.29907659;1;0;0;3;2;2;5;7;3;NA;NA;4;2
330310405000012;URBANO;NA;NATIVIDADE;NATIVIDADE;0.44353903;0.08862284;0.40020825;0.04521282;3;0;0;3;3;2;6;8;3;NA;NA;6;3
330310405000013;URBANO;NA;NATIVIDADE;NATIVIDADE;1.02935456;0.02118229;0.12025729;0.02402582;1;0;0;2;3;1;5;6;2;NA;NA;3;1
330310405000014;URBANO;NA;NATIVIDADE;NATIVIDADE;0.18362374;0.00281543;0.90242553;0.60564832;1;0;0;2;1;3;3;6;2;NA;NA;3;1
330310405000021;URBANO;NA;NATIVIDADE;NATIVIDADE;0.37854537;0.08590421;0.85699638;0.12873659;1;0;0;3;2;3;5;8;3;NA;NA;4;2
330310407000001;URBANO;NA;BOM JESUS DO QUERENDO;NATIVIDADE;0.11143812;0;0.38764123;0.17429242;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330310407000002;URBANO;NA;BOM JESUS DO QUERENDO;NATIVIDADE;0.31238976;0;0.04394417;0.22505242;2;0;0;1;2;1;3;4;1;NA;NA;3;1
330310410000001;URBANO;NA;OURÃ‚NIA;NATIVIDADE;0.25999277;0;0.59081181;0.07443865;3;0;0;1;3;2;4;6;2;NA;NA;5;3
330310410000002;URBANO;NA;OURÃ‚NIA;NATIVIDADE;0.48760825;0.00343444;0.56573764;0.05020227;3;0;0;2;3;2;5;7;3;NA;NA;6;3
330410205000001;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.14242652;0.02776751;1;0.80449533;3;0;0;3;2;2;5;7;3;NA;NA;6;3
330410205000002;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.20843711;0.05155286;1;0.62439639;2;0;0;3;2;2;5;7;3;NA;NA;5;3
330410205000003;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.14993347;0;1;1;2;0;0;1;1;2;2;4;1;NA;NA;3;1
330410205000004;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.10780558;0.03139309;1;0.90522457;1;0;0;3;1;2;4;6;2;NA;NA;3;1
330410205000005;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.14749493;0;1;0.39071173;2;0;0;1;2;2;3;5;1;NA;NA;3;1
330410205000006;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.34586995;0;0.48376663;0.77378306;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330410205000007;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.04138303;0;1;1;2;0;0;1;1;2;2;4;1;NA;NA;3;1
330410205000008;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.07545618;0;0.31850764;0.53698107;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330410205000009;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.25043;0;0.01348664;0.38803179;1;0;0;1;3;1;4;5;1;NA;NA;2;1
330410205000010;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.06147352;0;1;1;1;0;0;1;1;2;2;4;1;NA;NA;2;1
330410205000011;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.07491777;0;0.92709847;0.99926693;3;0;0;1;1;2;2;4;1;NA;NA;4;2
330410205000012;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.18446743;0.13857839;0.7957099;0.26745562;1;0;0;3;3;2;6;8;3;NA;NA;4;2
330410205000013;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.74166552;0.10641803;0.83777585;0.17231787;1;0;0;3;3;2;6;8;3;NA;NA;4;2
330410205000014;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.65829217;0.01707312;0.57218156;0.41884867;2;0;0;2;2;2;4;6;2;NA;NA;4;2
330410205000019;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.09816915;0;0.94764078;0.43578283;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330410205000020;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.17655574;0;0.99451731;0.48104355;1;0;0;1;2;2;3;5;1;NA;NA;2;1
330410205000021;URBANO;NA;PORCIÃšNCULA;PORCIÃšNCULA;0.40995831;0.02354483;0.39138285;0.20615111;1;0;0;2;3;1;5;6;2;NA;NA;3;1
330410210000001;URBANO;NA;PURILÃ‚NDIA;PORCIÃšNCULA;0.26438916;0;0.38029974;0.254224;2;0;0;1;3;1;4;5;1;NA;NA;3;1
330480525000003;URBANO;NA;PUREZA;SÃƒO FIDÃ‰LIS;0.33009692;0.09275888;0;0;2;0;0;3;3;1;6;7;3;NA;NA;5;3
330480525000004;URBANO;NA;PUREZA;SÃƒO FIDÃ‰LIS;0.47511237;0.04837496;0.27366023;0;3;0;0;1;3;3;4;7;3;NA;NA;6;3
330513305000001;URBANO;NA;SÃƒO JOSÃ‰ DE UBÃ;SÃƒO JOSÃ‰ DE UBÃ;0.10492437;0.18608889;0.11379158;0.38518001;1;0;0;3;2;1;5;6;2;NA;NA;3;1
330513305000002;URBANO;NA;SÃƒO JOSÃ‰ DE UBÃ;SÃƒO JOSÃ‰ DE UBÃ;0.10062692;0.04062342;0.99241396;0.56020596;3;0;0;3;1;3;4;7;3;NA;NA;6;3
330513305000003;URBANO;NA;SÃƒO JOSÃ‰ DE UBÃ;SÃƒO JOSÃ‰ DE UBÃ;0.09393455;0;0.9521223;0.87389549;1;0;0;1;1;3;2;5;1;NA;NA;2;1
330513305000004;URBANO;NA;SÃƒO JOSÃ‰ DE UBÃ;SÃƒO JOSÃ‰ DE UBÃ;0.54928299;0;0.30103749;0.29852403;1;0;0;1;2;1;3;4;1;NA;NA;2;1
330513305000013;URBANO;NA;SÃƒO JOSÃ‰ DE UBÃ;SÃƒO JOSÃ‰ DE UBÃ;0.45004644;0.00205168;0.45632857;0.12009618;1;0;0;2;3;2;5;7;3;NA;NA;4;2
330513305000014;URBANO;NA;SÃƒO JOSÃ‰ DE UBÃ;SÃƒO JOSÃ‰ DE UBÃ;0.35084472;0;0.51068193;0.29673834;3;0;0;1;3;2;4;6;2;NA;NA;5;3
330615605000002;URBANO;NA;VARRE-SAI;VARRE-SAI;0.71539087;0.10576119;0;0.23377346;3;0;0;1;3;1;4;5;1;NA;NA;4;2
310310805000003;RURAL;NA;ANTÃ”NIO PRADO DE MINAS;ANTÃ”NIO PRADO DE MINAS;49.62749448;0.22278465;0.07259347;0;2;0;0.67948846;1;NA;3;5;8;2;3;1;4;2
310310805000004;RURAL;NA;ANTÃ”NIO PRADO DE MINAS;ANTÃ”NIO PRADO DE MINAS;33.81050808;0.23960265;0.05279501;0;2;0;0.64882434;3;NA;1;9;10;3;3;3;5;3
310550905000003;RURAL;NA;BARÃƒO DE MONTE ALTO;BARÃƒO DE MONTE ALTO;27.58966331;0.19361692;0.07234597;0;1;0;0.68625024;2;NA;1;8;9;2;3;3;3;1
310550905000004;RURAL;NA;BARÃƒO DE MONTE ALTO;BARÃƒO DE MONTE ALTO;0.11519454;0;0;0;2;0;0.78721361;1;NA;1;6;7;2;3;2;4;2
310550905000005;RURAL;NA;BARÃƒO DE MONTE ALTO;BARÃƒO DE MONTE ALTO;32.57164428;0.08271875;0.2720538;0;2;0;0.84062115;1;NA;3;5;8;2;3;1;4;2
310550910000004;RURAL;NA;CACHOEIRA ALEGRE;BARÃƒO DE MONTE ALTO;53.82744733;0.13991812;0.23278993;0;1;0;0.80501093;2;NA;3;6;9;2;3;1;3;1
310550910000005;RURAL;NA;CACHOEIRA ALEGRE;BARÃƒO DE MONTE ALTO;36.91943026;0.22740008;0.13015143;0;1;0;0.70364591;3;NA;2;8;10;3;3;2;4;2
310550915000002;RURAL;NA;SILVEIRA CARVALHO;BARÃƒO DE MONTE ALTO;45.80726278;0.3331578;0.09289957;0;3;0;0.53494451;3;NA;2;9;11;3;3;3;6;3
311330505000031;RURAL;NA;CARANGOLA;CARANGOLA;43.79918682;0.18657097;0.0743829;0;2;0;0.64865286;2;NA;2;6;8;2;3;1;4;2
311330505000032;RURAL;NA;CARANGOLA;CARANGOLA;33.24870076;0.35459132;0.04604524;0;1;0;0.42230003;3;NA;2;9;11;3;3;3;4;2
311330505000033;RURAL;NA;CARANGOLA;CARANGOLA;17.15171491;0.16460582;0.1280881;0;2;0;0.60874089;1;NA;3;6;9;2;3;2;4;2
311330505000034;RURAL;NA;CARANGOLA;CARANGOLA;0.26037471;0.10398502;0.36017039;0;2;0;0.4735148;1;NA;3;7;10;3;3;3;5;3
311330505000035;RURAL;NA;CARANGOLA;CARANGOLA;14.74538068;0.37421541;0.04680169;0;2;0;0.25043143;3;NA;2;9;11;3;3;3;5;3
311330505000048;RURAL;NA;CARANGOLA;CARANGOLA;22.89297349;0.19029017;0.01406787;0;3;0;0.64526402;2;NA;1;6;7;2;3;1;5;3
311330505000049;RURAL;NA;CARANGOLA;CARANGOLA;23.40992062;0.16305108;0.07319428;0;2;0;0.6929344;1;NA;2;5;7;2;3;1;4;2
311330510000002;RURAL;NA;ALVORADA;CARANGOLA;19.07702869;0.19856352;0.14876176;0;2;0;0.49088074;2;NA;3;7;10;3;3;2;5;3
311330510000003;RURAL;NA;ALVORADA;CARANGOLA;14.08206329;0.12316616;0.10539248;0;2;0;0.61525404;1;NA;3;6;9;2;3;2;4;2
311330510000004;RURAL;NA;ALVORADA;CARANGOLA;24.12467366;0.24088274;0.04802249;0;2;0;0.53448617;2;NA;2;7;9;2;3;2;4;2
311330510000005;RURAL;NA;ALVORADA;CARANGOLA;15.28760487;0.21614129;0.03476018;0;3;0;0.52508556;2;NA;1;7;8;2;3;2;5;3
311330510000006;RURAL;NA;ALVORADA;CARANGOLA;17.84980243;0.36902459;0.03879851;0;1;0;0.35415084;3;NA;1;9;10;3;3;3;4;2
311330520000002;RURAL;NA;LACERDINHA;CARANGOLA;28.03536482;0.34529128;0.08084396;0;2;0;0.47734049;3;NA;2;9;11;3;3;3;5;3
311330520000003;RURAL;NA;LACERDINHA;CARANGOLA;22.39176584;0.28332241;0.02880889;0;2;0;0.56734952;2;NA;1;7;8;2;3;2;4;2
311330520000004;RURAL;NA;LACERDINHA;CARANGOLA;21.27836849;0.21880529;0.03291211;0;2;0;0.5834597;2;NA;1;7;8;2;3;2;4;2
311330520000005;RURAL;NA;LACERDINHA;CARANGOLA;0.10658506;0;0.04451402;0;1;0;0.82342056;1;NA;2;5;7;2;3;1;3;1
311330525000002;RURAL;NA;PONTE ALTA DE MINAS;CARANGOLA;27.02395002;0.21904651;0.08132923;0;2;0;0.49782152;2;NA;2;7;9;2;3;2;4;2
312200905000010;RURAL;NA;DIVINO;DIVINO;29.39034975;0.2407624;0.08198945;0;3;0;0.38918109;2;NA;2;8;10;3;3;3;6;3
312200905000011;RURAL;NA;DIVINO;DIVINO;21.27390927;0.15341601;0.05868861;0;2;0;0.57179072;2;NA;2;7;9;2;3;2;4;2
312200905000012;RURAL;NA;DIVINO;DIVINO;24.40813235;0.06758417;0.08590656;0;3;0;0.66448478;1;NA;2;5;7;2;3;1;5;3
312200905000013;RURAL;NA;DIVINO;DIVINO;27.26758488;0.11996328;0.10884302;0;2;0;0.65514134;1;NA;3;5;8;2;3;1;4;2
312200905000014;RURAL;NA;DIVINO;DIVINO;20.37416598;0.1714214;0.06460725;0;2;0;0.59143607;2;NA;2;7;9;2;3;2;4;2
312200905000015;RURAL;NA;DIVINO;DIVINO;24.1275937;0.09758776;0.12591589;0;2;0;0.65385598;1;NA;3;6;9;2;3;2;4;2
312200905000016;RURAL;NA;DIVINO;DIVINO;13.0133759;0.15497752;0.10697141;0;2;0;0.60543635;2;NA;2;7;9;2;3;2;4;2
312200905000017;RURAL;NA;DIVINO;DIVINO;24.97452386;0.34580955;0.07718028;0;2;0;0.32048357;3;NA;2;9;11;3;3;3;5;3
312200905000018;RURAL;NA;DIVINO;DIVINO;26.2352595;0.19773029;0.07067167;0;2;0;0.54658241;2;NA;2;7;9;2;3;2;4;2
312200905000019;RURAL;NA;DIVINO;DIVINO;16.80013906;0.40089053;0.00598708;0;3;0;0.26726523;3;NA;1;9;10;3;3;3;6;3
312200905000020;RURAL;NA;DIVINO;DIVINO;5.81828005;0.03308853;0.1030513;0;1;0;0.79078831;1;NA;2;5;7;2;3;1;3;1
312200905000030;RURAL;NA;DIVINO;DIVINO;0.6221295;0.84535379;0;0;0;0;0.050550200000000003;3;NA;1;9;10;3;3;3;3;1
312200905000031;RURAL;NA;DIVINO;DIVINO;0.7561696;0.03460527;0.56672124;0;2;0;0.83109674;1;NA;3;5;8;2;3;1;4;2
312200905000032;RURAL;NA;DIVINO;DIVINO;7.9339218;0.22869951;0.04334635;0;2;0;0.46984012000000003;2;NA;2;7;9;2;3;2;4;2
312200910000002;RURAL;NA;BOM JESUS DO DIVINO;DIVINO;24.87122044;0.32744893;0.11690758;0;1;0;0.4068232;3;NA;3;9;12;3;3;3;4;2
312200910000003;RURAL;NA;BOM JESUS DO DIVINO;DIVINO;31.36779711;0.19201054;0.01463915;0;1;0;0.57533593;2;NA;1;7;8;2;3;2;3;1
312200910000004;RURAL;NA;BOM JESUS DO DIVINO;DIVINO;6.59867815;0.35051947;0;0;3;0;0.44215519;3;NA;1;8;9;2;3;2;5;3
312200925000002;RURAL;NA;VILETES;DIVINO;8.45856224;0.3089659;0.0583525;0;2;0;0.30381909;2;NA;2;8;10;3;3;3;5;3
312200925000003;RURAL;NA;VILETES;DIVINO;14.88384434;0.23123579;0.01794965;0;2;0;0.40872744;2;NA;1;7;8;2;3;2;4;2
312200925000004;RURAL;NA;VILETES;DIVINO;0.83064622;0.22011447;0.00130095;0;0;0;0.4628599;2;NA;1;7;8;2;3;2;2;1
312200925000005;RURAL;NA;VILETES;DIVINO;0.29533671;0.00125355;0.74372536;0;0;0;0.84031115;1;NA;3;5;8;2;3;1;2;1
312490605000010;RURAL;NA;EUGENÃ“POLIS;EUGENÃ“POLIS;68.40500227;0.22800826;0.10477062;0;1;0;0.70818369;2;NA;3;7;10;3;3;2;4;2
312490605000011;RURAL;NA;EUGENÃ“POLIS;EUGENÃ“POLIS;32.71975608;0.15532201;0.15119162;0;1;0;0.77540776;1;NA;3;5;8;2;3;1;3;1
312490605000012;RURAL;NA;EUGENÃ“POLIS;EUGENÃ“POLIS;56.95652433;0.21996988;0.07751895;0;2;0;0.7156735;2;NA;2;7;9;2;3;2;4;2
312490605000013;RURAL;NA;EUGENÃ“POLIS;EUGENÃ“POLIS;20.20333532;0.14489295;0.08665899;0;2;0;0.79420929;1;NA;2;5;7;2;3;1;4;2
312490610000002;RURAL;NA;GAVIÃƒO;EUGENÃ“POLIS;40.32434499;0.31757495;0.02898689;0;3;0;0.53867728;2;NA;2;7;9;2;3;2;5;3
312490615000002;RURAL;NA;PINHOTIBA;EUGENÃ“POLIS;51.1584388;0.28877796;0.03413871;0;1;0;0.53537749;2;NA;2;7;9;2;3;2;3;1
312490620000002;RURAL;NA;QUEIROZES;EUGENÃ“POLIS;24.06197335;0.52048354;0;0;2;0;0.21206528;3;NA;1;9;10;3;3;3;5;3
312490620000003;RURAL;NA;QUEIROZES;EUGENÃ“POLIS;13.42252897;0.33381109;0;0;3;0;0.35895171;3;NA;1;9;10;3;3;3;6;3
312530905000004;RURAL;NA;FARIA LEMOS;FARIA LEMOS;64.9358807;0.23934546;0.08389867;0;2;0;0.59192458;2;NA;3;6;9;2;3;1;4;2
312530905000005;RURAL;NA;FARIA LEMOS;FARIA LEMOS;50.18706874;0.25989749;0.01495038;0;3;0;0.54913532;2;NA;2;7;9;2;3;2;5;3
312530905000006;RURAL;NA;FARIA LEMOS;FARIA LEMOS;48.93232034;0.3028995;0.05185145;0;1;0;0.55120539;3;NA;2;8;10;3;3;2;4;2
312530905000007;RURAL;NA;FARIA LEMOS;FARIA LEMOS;0.06103767;0;0;0;2;0;0.32825467;1;NA;1;7;8;2;3;3;4;2
312595205000005;RURAL;NA;FERVEDOURO;FERVEDOURO;18.52851259;0.24558345;0.08770313;0;3;0;0.58328653;2;NA;2;7;9;2;3;2;5;3
312595205000006;RURAL;NA;FERVEDOURO;FERVEDOURO;16.80505494;0.13984528;0.03242366;0;3;0;0.65709613;1;NA;1;5;6;1;3;1;4;2
312595205000007;RURAL;NA;FERVEDOURO;FERVEDOURO;18.42496596;0.24579755;0.04494449;0;0;0;0.49910526;2;NA;2;7;9;2;3;2;2;1
312595205000008;RURAL;NA;FERVEDOURO;FERVEDOURO;24.26585323;0.30804328;0.08655154;0;1;0;0.43859957;2;NA;2;7;9;2;3;2;3;1
312595205000009;RURAL;NA;FERVEDOURO;FERVEDOURO;40.69919161;0.22262965;0.14357007;0;1;0;0.5071292;2;NA;3;7;10;3;3;2;4;2
312595205000010;RURAL;NA;FERVEDOURO;FERVEDOURO;36.14543437;0.56100102;8.1132e-4;0;0;0;0.2322633;3;NA;1;9;10;3;3;3;3;1
312595205000013;RURAL;NA;FERVEDOURO;FERVEDOURO;23.28455812;0.23382218;0.06284835;0;1;0;0.48170729;2;NA;2;7;9;2;3;2;3;1
312595205000014;RURAL;NA;FERVEDOURO;FERVEDOURO;15.84369465;0.20720959;0.07488461;0;2;0;0.6111356;1;NA;2;6;8;2;3;2;4;2
312595205000015;RURAL;NA;FERVEDOURO;FERVEDOURO;18.56314135;0.28814792;0.17288616;0;1;0;0.43362514;2;NA;3;8;11;3;3;3;4;2
312595210000002;RURAL;NA;BOM JESUS DO MADEIRA;FERVEDOURO;53.84991792;0.19762342;0.12962002;0;2;0;0.65378805;1;NA;3;5;8;2;3;1;4;2
312595210000003;RURAL;NA;BOM JESUS DO MADEIRA;FERVEDOURO;28.80096014;0.73392956;5.3964e-4;0;0;0;0.12847993;3;NA;1;9;10;3;3;3;3;1
312595220000002;RURAL;NA;SÃƒO PEDRO DO GLÃ“RIA;FERVEDOURO;56.33950543;0.18121134;0.117162;0;3;0;0.66410437;1;NA;2;5;7;2;3;1;5;3
312595220000003;RURAL;NA;SÃƒO PEDRO DO GLÃ“RIA;FERVEDOURO;2.94255625;0.61381725;0;0;0;0;0.23541585;3;NA;1;9;10;3;3;3;3;1
314210605000009;RURAL;NA;MIRADOURO;MIRADOURO;48.2912622;0.16393873;0.08989984;0;1;0;0.71804214;2;NA;2;6;8;2;3;1;3;1
314210605000010;RURAL;NA;MIRADOURO;MIRADOURO;0.18685053;0.04749122;0.43511298;0;2;0;0.55994168;1;NA;3;6;9;2;3;2;4;2
314210605000011;RURAL;NA;MIRADOURO;MIRADOURO;28.09724895;0.17461515;0.08396579;0;1;0;0.70596091;2;NA;2;6;8;2;3;1;3;1
314210605000012;RURAL;NA;MIRADOURO;MIRADOURO;47.38279039;0.15498691;0.08742373;0;1;0;0.75988823;2;NA;2;6;8;2;3;1;3;1
314210605000013;RURAL;NA;MIRADOURO;MIRADOURO;0.06328129;0;0.9248198;0;1;0;0.42889028;1;NA;3;7;10;3;3;3;4;2
314210605000014;RURAL;NA;MIRADOURO;MIRADOURO;38.35604664;0.20332058;0.04675615;0;2;0;0.69245473;3;NA;1;8;9;2;3;2;4;2
314210605000015;RURAL;NA;MIRADOURO;MIRADOURO;27.49461563;0.17904264;0.07477708;0;1;0;0.68589046;2;NA;1;7;8;2;3;2;3;1
314210605000016;RURAL;NA;MIRADOURO;MIRADOURO;40.91857949;0.18935315;0.16120203;0;3;0;0.66953621;2;NA;2;7;9;2;3;2;5;3
314210605000017;RURAL;NA;MIRADOURO;MIRADOURO;0.1503814;0.00745977;0.66939741;0;2;0;0.55433431;1;NA;3;7;10;3;3;3;5;3
314210605000018;RURAL;NA;MIRADOURO;MIRADOURO;26.39079468;0.74721958;0;0;3;0;0.09555411;3;NA;1;9;10;3;3;3;6;3
314210605000019;RURAL;NA;MIRADOURO;MIRADOURO;42.94189963;0.20130012;0.12835444;0;1;0;0.62298488;3;NA;2;8;10;3;3;2;4;2
314220505000012;RURAL;NA;MIRAÃ;MIRAÃ;73.53786875;0.22178932;0.06751058;0;1;0;0.71901737;3;NA;2;8;10;3;3;2;4;2
314220505000013;RURAL;NA;MIRAÃ;MIRAÃ;57.98812552;0.16965861;0.04166988;0;3;0;0.79281033;2;NA;1;7;8;2;3;2;5;3
314220505000014;RURAL;NA;MIRAÃ;MIRAÃ;44.52054724;0.19466218;0.10693153;0;3;0;0.75111501;2;NA;3;7;10;3;3;2;6;3
314220505000015;RURAL;NA;MIRAÃ;MIRAÃ;24.90123735;0.08955155;0.0836458;0;3;0;0.8875631;1;NA;2;5;7;2;3;1;5;3
314220505000020;RURAL;NA;MIRAÃ;MIRAÃ;0.1593924;0;0;0;1;0;0.73237764;1;NA;1;6;7;2;3;2;3;1
314220510000002;RURAL;NA;DORES DA VITÃ“RIA;MIRAÃ;26.57890569;0.24578697;0.04755097;0;1;0;0.68435964;3;NA;2;9;11;3;3;3;4;2
314220510000003;RURAL;NA;DORES DA VITÃ“RIA;MIRAÃ;0.37732629;0.12343537;0.42652777;0;1;0;0.68013498;1;NA;3;7;10;3;3;3;4;2
314220510000004;RURAL;NA;DORES DA VITÃ“RIA;MIRAÃ;38.24572662;0.21678737;0.07054049;0;2;0;0.66559103;2;NA;2;8;10;3;3;3;5;3
314220510000005;RURAL;NA;DORES DA VITÃ“RIA;MIRAÃ;48.4099434;0.15000786;0.03031519;0;2;0;0.79637641;2;NA;1;6;7;2;3;1;4;2
314390605000130;RURAL;NA;MURIAÃ‰;MURIAÃ‰;57.69519454;0.12975263;0.1015654;0;1;0;0.78564574;2;NA;2;7;9;2;3;2;3;1
314390605000131;RURAL;NA;MURIAÃ‰;MURIAÃ‰;59.36801836;0.16776892;0.07192938;0;2;0;0.76296737;2;NA;2;7;9;2;3;2;4;2
314390605000132;RURAL;NA;MURIAÃ‰;MURIAÃ‰;51.04597526;0.09666056;0.15494898;0;2;0;0.82757085;2;NA;3;6;9;2;3;1;4;2
314390605000133;RURAL;NA;MURIAÃ‰;MURIAÃ‰;30.57007689;0.09542875;0.08636565;0;3;0;0.83192631;1;NA;2;5;7;2;3;1;5;3
314390610000003;RURAL;NA;BELISÃRIO;MURIAÃ‰;47.68301753;0.24709629;0.09709748;0;2;0;0.60049111;3;NA;2;9;11;3;3;3;5;3
314390610000004;RURAL;NA;BELISÃRIO;MURIAÃ‰;0.1615423;0.09657966;0.40534405;0;2;0;0.56134827;2;NA;3;8;11;3;3;3;5;3
314390610000005;RURAL;NA;BELISÃRIO;MURIAÃ‰;39.11574312;0.33874379;0.06049496;0;1;0;0.52092833;3;NA;1;9;10;3;3;3;4;2
314390610000006;RURAL;NA;BELISÃRIO;MURIAÃ‰;19.62126859;0.60868862;0.01127093;0;2;0;0.24914821;3;NA;1;9;10;3;3;3;5;3
314390615000003;RURAL;NA;BOA FAMÃLIA;MURIAÃ‰;41.25371135;0.08070252;0.1174857;0;2;0;0.86557865;1;NA;2;5;7;2;3;1;4;2
314390615000004;RURAL;NA;BOA FAMÃLIA;MURIAÃ‰;0.17059531;0;0.79695849;0;1;0;0.78820608;1;NA;3;6;9;2;3;2;3;1
314390615000005;RURAL;NA;BOA FAMÃLIA;MURIAÃ‰;44.31095088;0.1098458;0.17550918;0;2;0;0.84793375;2;NA;3;6;9;2;3;1;4;2
314390615000006;RURAL;NA;BOA FAMÃLIA;MURIAÃ‰;43.75823931;0.16252788;0.14911392;0;2;0;0.79396181;2;NA;2;7;9;2;3;2;4;2
314390615000007;RURAL;NA;BOA FAMÃLIA;MURIAÃ‰;0.38443349;0;0.67120513;0;1;0;0.83650425;1;NA;3;5;8;2;3;1;3;1
314390620000003;RURAL;NA;BOM JESUS DA CACHOEIRA;MURIAÃ‰;67.41365885;0.22607104;0.12233886;0;1;0;0.69330137;3;NA;2;8;10;3;3;2;4;2
314390620000004;RURAL;NA;BOM JESUS DA CACHOEIRA;MURIAÃ‰;29.01274934;0.14040591;0.05926288;0;2;0;0.79505926;2;NA;1;7;8;2;3;2;4;2
